<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.01.04	06:00:00	0.83321	0.83342	0.83309	0.83339	1080	0	28
2012.01.04	07:00:00	0.83340	0.83376	0.83314	0.83342	1779	0	28
2012.01.04	08:00:00	0.83343	0.83359	0.83165	0.83342	2567	0	28
2012.01.04	09:00:00	0.83340	0.83469	0.83339	0.83382	3765	0	10
2012.01.04	10:00:00	0.83383	0.83447	0.83307	0.83307	3404	0	10
2012.01.04	11:00:00	0.83294	0.83324	0.83228	0.83232	2988	0	28
2012.01.04	12:00:00	0.83233	0.83281	0.83134	0.83190	3016	0	12
2012.01.04	13:00:00	0.83191	0.83232	0.83149	0.83158	3005	0	10
2012.01.04	14:00:00	0.83159	0.83159	0.82909	0.82916	3781	0	10
2012.01.04	15:00:00	0.82916	0.82994	0.82865	0.82897	3772	0	10
2012.01.04	16:00:00	0.82898	0.82908	0.82640	0.82700	4243	0	10
2012.01.04	17:00:00	0.82701	0.82825	0.82671	0.82691	3567	0	10
2012.01.04	18:00:00	0.82691	0.82852	0.82676	0.82852	2484	0	10
2012.01.04	19:00:00	0.82853	0.82890	0.82825	0.82879	2135	0	10
2012.01.04	20:00:00	0.82879	0.82900	0.82843	0.82858	1198	0	12
2012.01.04	21:00:00	0.82859	0.82866	0.82829	0.82858	1010	0	30
2012.01.04	22:00:00	0.82859	0.82902	0.82839	0.82865	1227	0	30
2012.01.04	23:00:00	0.82866	0.82867	0.82831	0.82858	1153	0	30
2012.01.05	00:00:00	0.82858	0.82879	0.82820	0.82821	999	0	30
2012.01.05	01:00:00	0.82822	0.82873	0.82822	0.82832	1442	0	30
2012.01.05	02:00:00	0.82833	0.82844	0.82720	0.82800	1435	0	30
2012.01.05	03:00:00	0.82802	0.82835	0.82749	0.82833	1211	0	30
2012.01.05	04:00:00	0.82834	0.82836	0.82791	0.82818	1020	0	30
2012.01.05	05:00:00	0.82819	0.82848	0.82797	0.82808	1022	0	30
2012.01.05	06:00:00	0.82807	0.82848	0.82795	0.82795	2338	0	10
2012.01.05	07:00:00	0.82794	0.82855	0.82783	0.82840	2685	0	10
2012.01.05	08:00:00	0.82841	0.82867	0.82763	0.82843	3639	0	10
2012.01.05	09:00:00	0.82843	0.82875	0.82563	0.82665	4106	0	10
2012.01.05	10:00:00	0.82666	0.82700	0.82548	0.82642	3794	0	28
2012.01.05	11:00:00	0.82643	0.82685	0.82544	0.82550	3479	0	28
2012.01.05	12:00:00	0.82549	0.82754	0.82540	0.82695	3077	0	14
2012.01.05	13:00:00	0.82696	0.82735	0.82631	0.82726	2796	0	28
2012.01.05	14:00:00	0.82724	0.82754	0.82539	0.82676	3623	0	10
2012.01.05	15:00:00	0.82675	0.82686	0.82554	0.82642	3516	0	28
2012.01.05	16:00:00	0.82642	0.82711	0.82581	0.82634	3445	0	28
2012.01.05	17:00:00	0.82633	0.82647	0.82550	0.82569	2875	0	28
2012.01.05	18:00:00	0.82568	0.82608	0.82540	0.82566	2214	0	28
2012.01.05	19:00:00	0.82567	0.82575	0.82510	0.82520	1917	0	19
2012.01.05	20:00:00	0.82517	0.82571	0.82499	0.82547	1318	0	24
2012.01.05	21:00:00	0.82546	0.82559	0.82514	0.82522	1423	0	50
2012.01.05	22:00:00	0.82521	0.82540	0.82487	0.82517	1555	0	30
2012.01.05	23:00:00	0.82516	0.82534	0.82484	0.82522	1203	0	50
2012.01.06	00:00:00	0.82522	0.82543	0.82480	0.82508	1055	0	50
2012.01.06	01:00:00	0.82509	0.82524	0.82480	0.82513	1025	0	50
2012.01.06	02:00:00	0.82515	0.82532	0.82485	0.82509	1022	0	50
2012.01.06	03:00:00	0.82508	0.82535	0.82491	0.82529	736	0	50
2012.01.06	04:00:00	0.82528	0.82531	0.82489	0.82492	820	0	50
2012.01.06	05:00:00	0.82493	0.82522	0.82470	0.82473	1215	0	50
2012.01.06	06:00:00	0.82479	0.82488	0.82435	0.82463	2083	0	28
2012.01.06	07:00:00	0.82465	0.82485	0.82447	0.82467	1642	0	28
2012.01.06	08:00:00	0.82466	0.82521	0.82379	0.82403	2445	0	28
2012.01.06	09:00:00	0.82402	0.82568	0.82380	0.82556	3242	0	28
2012.01.06	10:00:00	0.82557	0.82642	0.82521	0.82610	2881	0	10
2012.01.06	11:00:00	0.82611	0.82621	0.82521	0.82523	2537	0	10
2012.01.06	12:00:00	0.82522	0.82551	0.82416	0.82548	2862	0	28
2012.01.06	13:00:00	0.82547	0.82652	0.82497	0.82564	3148	0	10
2012.01.06	14:00:00	0.82563	0.82637	0.82451	0.82486	4505	0	10
2012.01.06	15:00:00	0.82487	0.82583	0.82443	0.82498	3751	0	28
2012.01.06	16:00:00	0.82497	0.82623	0.82472	0.82472	3582	0	11
2012.01.06	17:00:00	0.82473	0.82542	0.82430	0.82453	2670	0	28
2012.01.06	18:00:00	0.82452	0.82511	0.82417	0.82491	1920	0	28
2012.01.06	19:00:00	0.82491	0.82491	0.82394	0.82451	1666	0	28
2012.01.06	20:00:00	0.82450	0.82496	0.82431	0.82464	925	0	28
2012.01.06	21:00:00	0.82463	0.82497	0.82405	0.82439	1176	0	50
2012.01.06	22:00:00	0.82438	0.82440	0.82388	0.82428	839	0	50
2012.01.06	23:00:00	0.82430	0.82433	0.82430	0.82430	10	0	50
2012.01.09	00:00:00	0.82331	0.82337	0.82208	0.82223	1500	0	30
2012.01.09	01:00:00	0.82224	0.82339	0.82224	0.82299	1603	0	30
2012.01.09	02:00:00	0.82295	0.82420	0.82295	0.82350	1146	0	30
2012.01.09	03:00:00	0.82352	0.82365	0.82325	0.82347	1107	0	30
2012.01.09	04:00:00	0.82350	0.82381	0.82325	0.82331	747	0	30
2012.01.09	05:00:00	0.82330	0.82338	0.82285	0.82315	1028	0	30
2012.01.09	06:00:00	0.82321	0.82416	0.82309	0.82375	2276	0	10
2012.01.09	07:00:00	0.82374	0.82479	0.82373	0.82436	2344	0	10
2012.01.09	08:00:00	0.82437	0.82587	0.82407	0.82566	3417	0	10
2012.01.09	09:00:00	0.82566	0.82691	0.82557	0.82691	3895	0	10
2012.01.09	10:00:00	0.82692	0.82750	0.82634	0.82736	3534	0	10
2012.01.09	11:00:00	0.82737	0.82765	0.82617	0.82643	3498	0	10
2012.01.09	12:00:00	0.82642	0.82697	0.82546	0.82681	3287	0	10
2012.01.09	13:00:00	0.82680	0.82686	0.82463	0.82464	3698	0	10
2012.01.09	14:00:00	0.82463	0.82512	0.82397	0.82478	3792	0	10
2012.01.09	15:00:00	0.82479	0.82560	0.82428	0.82517	3784	0	10
2012.01.09	16:00:00	0.82519	0.82528	0.82387	0.82450	3902	0	10
2012.01.09	17:00:00	0.82449	0.82564	0.82418	0.82555	3595	0	10
2012.01.09	18:00:00	0.82557	0.82603	0.82520	0.82571	2675	0	10
2012.01.09	19:00:00	0.82572	0.82613	0.82558	0.82606	2166	0	10
2012.01.09	20:00:00	0.82608	0.82624	0.82560	0.82594	1345	0	10
2012.01.09	21:00:00	0.82593	0.82617	0.82561	0.82582	1244	0	30
2012.01.09	22:00:00	0.82581	0.82596	0.82548	0.82560	1304	0	30
2012.01.09	23:00:00	0.82559	0.82592	0.82543	0.82578	912	0	30
2012.01.10	00:00:00	0.82576	0.82636	0.82556	0.82623	1163	0	30
2012.01.10	01:00:00	0.82622	0.82669	0.82564	0.82580	1632	0	30
2012.01.10	02:00:00	0.82579	0.82622	0.82537	0.82586	1344	0	30
2012.01.10	03:00:00	0.82585	0.82589	0.82517	0.82524	1150	0	30
2012.01.10	04:00:00	0.82523	0.82560	0.82483	0.82528	1388	0	30
2012.01.10	05:00:00	0.82527	0.82559	0.82502	0.82557	1216	0	30
2012.01.10	06:00:00	0.82556	0.82630	0.82556	0.82600	2931	0	10
2012.01.10	07:00:00	0.82599	0.82650	0.82577	0.82608	2661	0	10
2012.01.10	08:00:00	0.82609	0.82653	0.82558	0.82564	3061	0	10
2012.01.10	09:00:00	0.82564	0.82604	0.82483	0.82545	3983	0	10
2012.01.10	10:00:00	0.82544	0.82648	0.82514	0.82608	3907	0	10
2012.01.10	11:00:00	0.82610	0.82786	0.82599	0.82729	3109	0	10
2012.01.10	12:00:00	0.82728	0.82738	0.82570	0.82573	2685	0	10
2012.01.10	13:00:00	0.82572	0.82782	0.82546	0.82777	3261	0	10
2012.01.10	14:00:00	0.82778	0.82863	0.82675	0.82692	3054	0	28
2012.01.10	15:00:00	0.82693	0.82716	0.82564	0.82584	3346	0	10
2012.01.10	16:00:00	0.82585	0.82632	0.82497	0.82500	3920	0	9
2012.01.10	17:00:00	0.82500	0.82551	0.82467	0.82530	3293	0	10
2012.01.10	18:00:00	0.82529	0.82543	0.82468	0.82534	2772	0	10
2012.01.10	19:00:00	0.82535	0.82543	0.82493	0.82536	2210	0	10
2012.01.10	20:00:00	0.82534	0.82582	0.82517	0.82581	928	0	14
2012.01.10	21:00:00	0.82580	0.82580	0.82476	0.82501	1210	0	30
2012.01.10	22:00:00	0.82502	0.82526	0.82469	0.82500	953	0	30
2012.01.10	23:00:00	0.82501	0.82505	0.82445	0.82455	1314	0	30
2012.01.11	00:00:00	0.82457	0.82502	0.82390	0.82405	1140	0	50
2012.01.11	01:00:00	0.82403	0.82443	0.82393	0.82396	1447	0	50
2012.01.11	02:00:00	0.82397	0.82427	0.82379	0.82419	1354	0	50
2012.01.11	03:00:00	0.82421	0.82441	0.82387	0.82401	886	0	50
2012.01.11	04:00:00	0.82400	0.82425	0.82391	0.82425	929	0	50
2012.01.11	05:00:00	0.82424	0.82429	0.82388	0.82410	693	0	50
2012.01.11	06:00:00	0.82409	0.82443	0.82393	0.82434	1424	0	28
2012.01.11	07:00:00	0.82432	0.82494	0.82424	0.82488	2015	0	28
2012.01.11	08:00:00	0.82489	0.82505	0.82443	0.82456	2249	0	28
2012.01.11	09:00:00	0.82454	0.82652	0.82439	0.82548	3445	0	10
2012.01.11	10:00:00	0.82546	0.82671	0.82499	0.82630	2919	0	10
2012.01.11	11:00:00	0.82629	0.82711	0.82563	0.82668	3706	0	10
2012.01.11	12:00:00	0.82667	0.82667	0.82430	0.82511	4027	0	10
2012.01.11	13:00:00	0.82510	0.82657	0.82491	0.82618	3418	0	12
2012.01.11	14:00:00	0.82619	0.82664	0.82511	0.82645	3647	0	10
2012.01.11	15:00:00	0.82644	0.82682	0.82503	0.82526	3966	0	10
2012.01.11	16:00:00	0.82527	0.82677	0.82506	0.82617	4160	0	10
2012.01.11	17:00:00	0.82616	0.82813	0.82606	0.82770	3717	0	10
2012.01.11	18:00:00	0.82769	0.82868	0.82716	0.82826	2528	0	14
2012.01.11	19:00:00	0.82827	0.82922	0.82806	0.82869	2042	0	28
2012.01.11	20:00:00	0.82868	0.82896	0.82823	0.82869	1601	0	28
2012.01.11	21:00:00	0.82870	0.82905	0.82845	0.82901	1262	0	50
2012.01.11	22:00:00	0.82900	0.82919	0.82866	0.82877	1005	0	50
2012.01.11	23:00:00	0.82876	0.82912	0.82858	0.82888	920	0	50
2012.01.12	00:00:00	0.82886	0.82951	0.82886	0.82939	980	0	50
2012.01.12	01:00:00	0.82940	0.82960	0.82909	0.82932	997	0	50
2012.01.12	02:00:00	0.82933	0.82971	0.82908	0.82956	1417	0	50
2012.01.12	03:00:00	0.82957	0.83034	0.82953	0.83016	1273	0	30
2012.01.12	04:00:00	0.83018	0.83022	0.82967	0.82968	934	0	36
2012.01.12	05:00:00	0.82969	0.83050	0.82968	0.83002	1012	0	30
2012.01.12	06:00:00	0.83012	0.83019	0.82974	0.82989	1068	0	28
2012.01.12	07:00:00	0.82990	0.82995	0.82928	0.82961	1769	0	28
2012.01.12	08:00:00	0.82959	0.83131	0.82913	0.83101	2930	0	10
2012.01.12	09:00:00	0.83099	0.83192	0.83083	0.83117	3710	0	10
2012.01.12	10:00:00	0.83116	0.83193	0.83022	0.83074	4466	0	10
2012.01.12	11:00:00	0.83075	0.83214	0.83058	0.83152	4533	0	10
2012.01.12	12:00:00	0.83152	0.83233	0.83053	0.83076	3636	0	10
2012.01.12	13:00:00	0.83077	0.83167	0.83033	0.83100	3743	0	10
2012.01.12	14:00:00	0.83100	0.83196	0.83021	0.83178	4552	0	10
2012.01.12	15:00:00	0.83177	0.83606	0.83168	0.83580	4880	0	10
2012.01.12	16:00:00	0.83579	0.83677	0.83469	0.83518	4962	0	10
2012.01.12	17:00:00	0.83518	0.83638	0.83516	0.83636	3552	0	10
2012.01.12	18:00:00	0.83637	0.83735	0.83608	0.83669	3189	0	10
2012.01.12	19:00:00	0.83668	0.83714	0.83627	0.83665	2202	0	10
2012.01.12	20:00:00	0.83668	0.83668	0.83582	0.83619	1199	0	28
2012.01.12	21:00:00	0.83620	0.83641	0.83582	0.83582	1191	0	30
2012.01.12	22:00:00	0.83583	0.83614	0.83548	0.83562	1361	0	30
2012.01.12	23:00:00	0.83559	0.83585	0.83537	0.83537	1263	0	30
2012.01.13	00:00:00	0.83538	0.83582	0.83533	0.83554	905	0	30
2012.01.13	01:00:00	0.83553	0.83564	0.83525	0.83551	1037	0	30
2012.01.13	02:00:00	0.83550	0.83557	0.83515	0.83529	1164	0	30
2012.01.13	03:00:00	0.83531	0.83582	0.83521	0.83578	1114	0	30
2012.01.13	04:00:00	0.83577	0.83577	0.83534	0.83568	999	0	30
2012.01.13	05:00:00	0.83567	0.83598	0.83529	0.83586	1341	0	30
2012.01.13	06:00:00	0.83585	0.83684	0.83580	0.83632	2177	0	10
2012.01.13	07:00:00	0.83631	0.83740	0.83577	0.83610	3337	0	13
2012.01.13	08:00:00	0.83610	0.83660	0.83501	0.83559	3488	0	10
2012.01.13	09:00:00	0.83557	0.83752	0.83487	0.83700	3951	0	10
2012.01.13	10:00:00	0.83700	0.83700	0.83497	0.83529	3895	0	10
2012.01.13	11:00:00	0.83530	0.83605	0.83345	0.83421	4891	0	10
2012.01.13	12:00:00	0.83421	0.83467	0.83315	0.83377	3780	0	10
2012.01.13	13:00:00	0.83378	0.83398	0.83293	0.83336	3724	0	10
2012.01.13	14:00:00	0.83336	0.83393	0.83106	0.83110	4448	0	10
2012.01.13	15:00:00	0.83113	0.83139	0.82852	0.82875	5333	0	12
2012.01.13	16:00:00	0.82876	0.83003	0.82765	0.82849	5080	0	12
2012.01.13	17:00:00	0.82850	0.82929	0.82823	0.82878	3299	0	20
2012.01.13	18:00:00	0.82877	0.82890	0.82828	0.82863	2461	0	28
2012.01.13	19:00:00	0.82865	0.82868	0.82736	0.82772	1974	0	28
2012.01.13	20:00:00	0.82764	0.82828	0.82760	0.82767	1474	0	43
2012.01.13	21:00:00	0.82766	0.82825	0.82713	0.82749	1703	0	35
2012.01.13	22:00:00	0.82750	0.82778	0.82650	0.82739	1633	0	30
2012.01.13	23:00:00	0.82739	0.82740	0.82734	0.82735	6	0	50
2012.01.16	00:00:00	0.82623	0.82711	0.82613	0.82645	1198	0	30
2012.01.16	01:00:00	0.82644	0.82711	0.82636	0.82639	1504	0	30
2012.01.16	02:00:00	0.82641	0.82667	0.82548	0.82576	1352	0	30
2012.01.16	03:00:00	0.82575	0.82615	0.82566	0.82573	1040	0	30
2012.01.16	04:00:00	0.82572	0.82617	0.82561	0.82590	868	0	30
2012.01.16	05:00:00	0.82591	0.82621	0.82579	0.82593	744	0	30
2012.01.16	06:00:00	0.82592	0.82616	0.82552	0.82567	1731	0	10
2012.01.16	07:00:00	0.82568	0.82615	0.82548	0.82613	2503	0	10
2012.01.16	08:00:00	0.82613	0.82702	0.82541	0.82673	3606	0	10
2012.01.16	09:00:00	0.82671	0.82832	0.82615	0.82787	4143	0	10
2012.01.16	10:00:00	0.82786	0.82808	0.82634	0.82657	3429	0	10
2012.01.16	11:00:00	0.82658	0.82812	0.82598	0.82711	3781	0	10
2012.01.16	12:00:00	0.82713	0.82792	0.82705	0.82709	3402	0	10
2012.01.16	13:00:00	0.82709	0.82774	0.82692	0.82748	3018	0	10
2012.01.16	14:00:00	0.82749	0.82770	0.82674	0.82717	2993	0	10
2012.01.16	15:00:00	0.82716	0.82752	0.82676	0.82721	2994	0	10
2012.01.16	16:00:00	0.82722	0.82763	0.82681	0.82682	2552	0	10
2012.01.16	17:00:00	0.82684	0.82739	0.82611	0.82647	3282	0	10
2012.01.16	18:00:00	0.82646	0.82725	0.82646	0.82689	2027	0	10
2012.01.16	19:00:00	0.82688	0.82700	0.82620	0.82650	2001	0	10
2012.01.16	20:00:00	0.82653	0.82667	0.82621	0.82651	766	0	11
2012.01.16	21:00:00	0.82652	0.82656	0.82622	0.82638	695	0	30
2012.01.16	22:00:00	0.82637	0.82659	0.82623	0.82630	968	0	30
2012.01.16	23:00:00	0.82628	0.82657	0.82602	0.82607	1160	0	30
2012.01.17	00:00:00	0.82606	0.82661	0.82598	0.82659	931	0	30
2012.01.17	01:00:00	0.82660	0.82703	0.82635	0.82689	1497	0	30
2012.01.17	02:00:00	0.82696	0.82819	0.82659	0.82811	1604	0	30
2012.01.17	03:00:00	0.82813	0.82871	0.82748	0.82849	2124	0	50
2012.01.17	04:00:00	0.82850	0.82851	0.82805	0.82841	1584	0	50
2012.01.17	05:00:00	0.82840	0.82882	0.82782	0.82785	1225	0	50
2012.01.17	06:00:00	0.82794	0.82863	0.82782	0.82862	1704	0	28
2012.01.17	07:00:00	0.82856	0.82869	0.82764	0.82803	1811	0	28
2012.01.17	08:00:00	0.82801	0.83040	0.82767	0.83019	3689	0	10
2012.01.17	09:00:00	0.83019	0.83067	0.82936	0.83032	3785	0	10
2012.01.17	10:00:00	0.83033	0.83125	0.83023	0.83061	3892	0	10
2012.01.17	11:00:00	0.83059	0.83193	0.83008	0.83046	4527	0	10
2012.01.17	12:00:00	0.83047	0.83145	0.83028	0.83080	3354	0	10
2012.01.17	13:00:00	0.83080	0.83205	0.83054	0.83145	3612	0	10
2012.01.17	14:00:00	0.83145	0.83154	0.82890	0.82900	4403	0	10
2012.01.17	15:00:00	0.82901	0.82987	0.82800	0.82871	4107	0	10
2012.01.17	16:00:00	0.82872	0.82993	0.82870	0.82940	3799	0	10
2012.01.17	17:00:00	0.82941	0.83011	0.82920	0.82978	3132	0	10
2012.01.17	18:00:00	0.82977	0.83008	0.82920	0.82928	2356	0	10
2012.01.17	19:00:00	0.82927	0.83005	0.82925	0.82984	1972	0	10
2012.01.17	20:00:00	0.82985	0.83037	0.82967	0.82996	1465	0	8
2012.01.17	21:00:00	0.82995	0.83053	0.82987	0.83031	1206	0	30
2012.01.17	22:00:00	0.83030	0.83082	0.83020	0.83040	1058	0	30
2012.01.17	23:00:00	0.83042	0.83069	0.83012	0.83065	996	0	30
2012.01.18	00:00:00	0.83064	0.83088	0.83060	0.83072	786	0	30
2012.01.18	01:00:00	0.83073	0.83177	0.83063	0.83137	1150	0	40
2012.01.18	02:00:00	0.83138	0.83177	0.83119	0.83152	1346	0	50
2012.01.18	03:00:00	0.83153	0.83283	0.83149	0.83244	1508	0	50
2012.01.18	04:00:00	0.83245	0.83263	0.83199	0.83233	1145	0	50
2012.01.18	05:00:00	0.83232	0.83235	0.83198	0.83234	1113	0	50
2012.01.18	06:00:00	0.83236	0.83248	0.83187	0.83200	1537	0	28
2012.01.18	07:00:00	0.83199	0.83224	0.83132	0.83171	1840	0	28
2012.01.18	08:00:00	0.83170	0.83317	0.83145	0.83258	3090	0	14
2012.01.18	09:00:00	0.83259	0.83294	0.83047	0.83144	3782	0	10
2012.01.18	10:00:00	0.83143	0.83405	0.83113	0.83248	3806	0	10
2012.01.18	11:00:00	0.83247	0.83532	0.83219	0.83456	4477	0	10
2012.01.18	12:00:00	0.83453	0.83480	0.83328	0.83426	3567	0	10
2012.01.18	13:00:00	0.83429	0.83451	0.83260	0.83383	3854	0	10
2012.01.18	14:00:00	0.83382	0.83479	0.83329	0.83367	3900	0	10
2012.01.18	15:00:00	0.83368	0.83461	0.83165	0.83193	4581	0	10
2012.01.18	16:00:00	0.83194	0.83297	0.83151	0.83180	3540	0	28
2012.01.18	17:00:00	0.83179	0.83242	0.83142	0.83213	2984	0	28
2012.01.18	18:00:00	0.83214	0.83363	0.83207	0.83286	3132	0	10
2012.01.18	19:00:00	0.83287	0.83324	0.83222	0.83240	2067	0	12
2012.01.18	20:00:00	0.83240	0.83256	0.83186	0.83186	1247	0	28
2012.01.18	21:00:00	0.83187	0.83271	0.83182	0.83264	1334	0	50
2012.01.18	22:00:00	0.83263	0.83349	0.83243	0.83296	1619	0	30
2012.01.18	23:00:00	0.83297	0.83319	0.83257	0.83295	1586	0	30
2012.01.19	00:00:00	0.83292	0.83372	0.83286	0.83370	1134	0	30
2012.01.19	01:00:00	0.83368	0.83369	0.83272	0.83288	1723	0	30
2012.01.19	02:00:00	0.83289	0.83299	0.83238	0.83296	1494	0	30
2012.01.19	03:00:00	0.83294	0.83341	0.83272	0.83315	1360	0	30
2012.01.19	04:00:00	0.83316	0.83367	0.83291	0.83302	1274	0	30
2012.01.19	05:00:00	0.83301	0.83343	0.83274	0.83312	1080	0	30
2012.01.19	06:00:00	0.83313	0.83360	0.83271	0.83281	2280	0	10
2012.01.19	07:00:00	0.83280	0.83375	0.83280	0.83328	2993	0	10
2012.01.19	08:00:00	0.83329	0.83380	0.83286	0.83288	3837	0	10
2012.01.19	09:00:00	0.83287	0.83417	0.83279	0.83417	4260	0	10
2012.01.19	10:00:00	0.83416	0.83534	0.83346	0.83451	3698	0	10
2012.01.19	11:00:00	0.83450	0.83537	0.83362	0.83483	3239	0	10
2012.01.19	12:00:00	0.83484	0.83645	0.83472	0.83556	3145	0	10
2012.01.19	13:00:00	0.83554	0.83592	0.83485	0.83532	2971	0	28
2012.01.19	14:00:00	0.83531	0.83580	0.83489	0.83576	2958	0	28
2012.01.19	15:00:00	0.83577	0.83591	0.83419	0.83434	2805	0	28
2012.01.19	16:00:00	0.83436	0.83436	0.83259	0.83322	4017	0	10
2012.01.19	17:00:00	0.83323	0.83561	0.83301	0.83539	3798	0	10
2012.01.19	18:00:00	0.83536	0.83601	0.83512	0.83601	2281	0	28
2012.01.19	19:00:00	0.83600	0.83663	0.83590	0.83601	2078	0	10
2012.01.19	20:00:00	0.83602	0.83610	0.83579	0.83605	1198	0	28
2012.01.19	21:00:00	0.83604	0.83699	0.83597	0.83680	1504	0	30
2012.01.19	22:00:00	0.83681	0.83720	0.83664	0.83716	1283	0	30
2012.01.19	23:00:00	0.83716	0.83737	0.83683	0.83701	1143	0	31
2012.01.20	00:00:00	0.83699	0.83716	0.83675	0.83682	971	0	50
2012.01.20	01:00:00	0.83683	0.83695	0.83626	0.83660	1182	0	50
2012.01.20	02:00:00	0.83659	0.83692	0.83637	0.83653	1367	0	50
2012.01.20	03:00:00	0.83651	0.83669	0.83622	0.83649	1072	0	50
2012.01.20	04:00:00	0.83648	0.83690	0.83631	0.83681	831	0	50
2012.01.20	05:00:00	0.83680	0.83693	0.83646	0.83679	825	0	50
2012.01.20	06:00:00	0.83684	0.83702	0.83669	0.83680	1136	0	28
2012.01.20	07:00:00	0.83678	0.83767	0.83671	0.83749	2008	0	28
2012.01.20	08:00:00	0.83748	0.83770	0.83645	0.83697	2763	0	28
2012.01.20	09:00:00	0.83698	0.83706	0.83483	0.83574	3684	0	10
2012.01.20	10:00:00	0.83576	0.83595	0.83383	0.83458	4380	0	10
2012.01.20	11:00:00	0.83459	0.83622	0.83419	0.83500	3843	0	10
2012.01.20	12:00:00	0.83499	0.83564	0.83409	0.83430	3552	0	10
2012.01.20	13:00:00	0.83433	0.83503	0.83385	0.83425	3569	0	10
2012.01.20	14:00:00	0.83425	0.83440	0.83201	0.83216	3637	0	10
2012.01.20	15:00:00	0.83215	0.83269	0.83159	0.83252	3530	0	28
2012.01.20	16:00:00	0.83253	0.83313	0.83171	0.83205	3275	0	28
2012.01.20	17:00:00	0.83204	0.83304	0.83158	0.83298	2740	0	28
2012.01.20	18:00:00	0.83297	0.83313	0.83171	0.83187	1980	0	28
2012.01.20	19:00:00	0.83188	0.83220	0.83146	0.83148	1354	0	28
2012.01.20	20:00:00	0.83147	0.83162	0.83112	0.83130	971	0	28
2012.01.20	21:00:00	0.83131	0.83139	0.83066	0.83075	1225	0	30
2012.01.20	22:00:00	0.83073	0.83120	0.83010	0.83013	1096	0	30
2012.01.20	23:00:00	0.83016	0.83016	0.83003	0.83016	10	0	30
2012.01.23	00:00:00	0.82869	0.82920	0.82823	0.82900	1558	0	30
2012.01.23	01:00:00	0.82899	0.83000	0.82898	0.82941	1524	0	30
2012.01.23	02:00:00	0.82940	0.82989	0.82900	0.82925	1539	0	30
2012.01.23	03:00:00	0.82924	0.82970	0.82880	0.82883	1051	0	30
2012.01.23	04:00:00	0.82882	0.82925	0.82860	0.82924	850	0	30
2012.01.23	05:00:00	0.82923	0.82942	0.82882	0.82896	1111	0	30
2012.01.23	06:00:00	0.82898	0.82941	0.82893	0.82927	1646	0	10
2012.01.23	07:00:00	0.82926	0.82977	0.82908	0.82974	1879	0	10
2012.01.23	08:00:00	0.82973	0.83034	0.82919	0.82994	3187	0	10
2012.01.23	09:00:00	0.82994	0.83318	0.82982	0.83228	4200	0	10
2012.01.23	10:00:00	0.83227	0.83236	0.83136	0.83149	3658	0	10
2012.01.23	11:00:00	0.83150	0.83381	0.83082	0.83368	4082	0	10
2012.01.23	12:00:00	0.83369	0.83534	0.83351	0.83504	4332	0	10
2012.01.23	13:00:00	0.83504	0.83584	0.83445	0.83567	3602	0	10
2012.01.23	14:00:00	0.83568	0.83686	0.83568	0.83631	3840	0	10
2012.01.23	15:00:00	0.83631	0.83730	0.83549	0.83554	4138	0	10
2012.01.23	16:00:00	0.83555	0.83689	0.83549	0.83660	4090	0	10
2012.01.23	17:00:00	0.83659	0.83688	0.83614	0.83655	3355	0	4
2012.01.23	18:00:00	0.83655	0.83658	0.83485	0.83548	3132	0	4
2012.01.23	19:00:00	0.83547	0.83609	0.83531	0.83576	2393	0	10
2012.01.23	20:00:00	0.83577	0.83632	0.83570	0.83630	1091	0	13
2012.01.23	21:00:00	0.83629	0.83691	0.83618	0.83673	1261	0	30
2012.01.23	22:00:00	0.83674	0.83681	0.83586	0.83591	1093	0	30
2012.01.23	23:00:00	0.83590	0.83644	0.83543	0.83594	2266	0	30
2012.01.24	00:00:00	0.83593	0.83612	0.83581	0.83592	1507	0	30
2012.01.24	01:00:00	0.83591	0.83636	0.83577	0.83622	1336	0	30
2012.01.24	02:00:00	0.83621	0.83624	0.83570	0.83583	1494	0	30
2012.01.24	03:00:00	0.83582	0.83598	0.83509	0.83550	1133	0	30
2012.01.24	04:00:00	0.83549	0.83579	0.83519	0.83556	1081	0	30
2012.01.24	05:00:00	0.83557	0.83612	0.83549	0.83588	1266	0	30
2012.01.24	06:00:00	0.83589	0.83648	0.83589	0.83634	1661	0	10
2012.01.24	07:00:00	0.83633	0.83733	0.83631	0.83708	1802	0	28
2012.01.24	08:00:00	0.83707	0.83817	0.83612	0.83766	2815	0	28
2012.01.24	09:00:00	0.83762	0.83763	0.83543	0.83615	3044	0	10
2012.01.24	10:00:00	0.83613	0.83902	0.83611	0.83709	3934	0	10
2012.01.24	11:00:00	0.83708	0.83731	0.83569	0.83583	3307	0	10
2012.01.24	12:00:00	0.83586	0.83606	0.83518	0.83527	3677	0	10
2012.01.24	13:00:00	0.83526	0.83582	0.83376	0.83406	3521	0	10
2012.01.24	14:00:00	0.83405	0.83470	0.83126	0.83145	3830	0	10
2012.01.24	15:00:00	0.83146	0.83286	0.83120	0.83254	3691	0	10
2012.01.24	16:00:00	0.83255	0.83332	0.83246	0.83282	3485	0	10
2012.01.24	17:00:00	0.83281	0.83392	0.83235	0.83386	3438	0	10
2012.01.24	18:00:00	0.83385	0.83472	0.83371	0.83458	2541	0	10
