<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.11.19	20:00:00	135.617	135.684	135.508	135.612	6364	0	1
2013.11.20	00:00:00	135.615	135.940	135.458	135.534	9684	0	1
2013.11.20	04:00:00	135.535	135.695	135.455	135.521	5569	0	1
2013.11.20	08:00:00	135.519	135.602	135.113	135.139	12038	0	1
2013.11.20	12:00:00	135.138	135.426	135.003	135.186	11772	0	1
2013.11.20	16:00:00	135.170	135.286	134.412	134.540	12307	0	1
2013.11.20	20:00:00	134.541	134.573	134.108	134.451	10618	0	1
2013.11.21	00:00:00	134.454	134.954	134.412	134.706	9709	0	1
2013.11.21	04:00:00	134.706	135.299	134.672	135.247	9006	0	1
2013.11.21	08:00:00	135.248	135.637	135.020	135.604	12941	0	1
2013.11.21	12:00:00	135.604	135.995	135.417	135.820	13488	0	1
2013.11.21	16:00:00	135.817	136.028	135.757	135.952	11801	0	1
2013.11.21	20:00:00	135.952	136.424	135.881	136.340	7352	0	1
2013.11.22	00:00:00	136.337	136.549	136.222	136.347	8460	0	1
2013.11.22	04:00:00	136.347	136.464	136.016	136.207	8636	0	1
2013.11.22	08:00:00	136.207	136.940	136.147	136.736	11720	0	1
2013.11.22	12:00:00	136.736	136.990	136.592	136.811	11695	0	1
2013.11.22	16:00:00	136.810	137.268	136.747	137.146	7757	0	1
2013.11.22	20:00:00	137.145	137.330	137.136	137.294	3563	0	1
2013.11.25	00:00:00	137.263	137.933	137.018	137.680	7582	0	1
2013.11.25	04:00:00	137.682	137.978	137.669	137.935	5752	0	1
2013.11.25	08:00:00	137.929	137.983	137.368	137.434	8993	0	1
2013.11.25	12:00:00	137.434	137.733	137.293	137.306	9051	0	1
2013.11.25	16:00:00	137.313	137.487	137.164	137.447	7107	0	1
2013.11.25	20:00:00	137.449	137.482	137.100	137.278	4921	0	1
2013.11.26	00:00:00	137.285	137.578	137.134	137.235	5934	0	1
2013.11.26	04:00:00	137.231	137.452	137.231	137.375	4238	0	1
2013.11.26	08:00:00	137.382	137.674	137.284	137.447	9493	0	1
2013.11.26	12:00:00	137.448	137.538	137.305	137.412	8558	0	1
2013.11.26	16:00:00	137.402	137.514	137.172	137.393	8130	0	1
2013.11.26	20:00:00	137.393	137.510	137.281	137.427	4442	0	1
2013.11.27	00:00:00	137.433	137.607	137.285	137.530	5682	0	1
2013.11.27	04:00:00	137.530	138.160	137.492	137.872	7150	0	1
2013.11.27	08:00:00	137.872	138.531	137.867	138.423	11071	0	1
2013.11.27	12:00:00	138.426	138.790	138.319	138.691	11738	0	1
2013.11.27	16:00:00	138.698	138.777	138.512	138.574	9663	0	1
2013.11.27	20:00:00	138.575	138.832	138.551	138.810	4861	0	1
2013.11.28	00:00:00	138.818	138.821	138.309	138.567	7556	0	1
2013.11.28	04:00:00	138.568	138.826	138.511	138.796	5651	0	1
2013.11.28	08:00:00	138.795	139.133	138.612	138.945	11178	0	1
2013.11.28	12:00:00	138.945	139.177	138.877	139.052	8327	0	2
2013.11.28	16:00:00	139.056	139.129	138.975	139.040	6963	0	1
2013.11.28	20:00:00	139.038	139.246	139.007	139.142	4824	0	1
2013.11.29	00:00:00	139.133	139.703	139.103	139.634	9021	0	1
2013.11.29	04:00:00	139.632	139.663	139.090	139.240	9046	0	1
2013.11.29	08:00:00	139.244	139.369	138.966	139.160	12088	0	1
2013.11.29	12:00:00	139.161	139.327	139.103	139.117	10395	0	2
2013.11.29	16:00:00	139.122	139.472	139.116	139.211	10620	0	1
2013.11.29	20:00:00	139.212	139.265	139.067	139.162	4287	0	1
2013.12.02	00:00:00	139.274	139.505	139.031	139.204	8440	0	1
2013.12.02	04:00:00	139.204	139.373	139.122	139.314	5231	0	2
2013.12.02	08:00:00	139.314	139.580	139.119	139.206	12104	0	1
2013.12.02	12:00:00	139.207	139.503	139.047	139.362	12145	0	1
2013.12.02	16:00:00	139.327	139.701	139.262	139.584	11374	0	1
2013.12.02	20:00:00	139.587	139.594	139.323	139.360	5655	0	1
2013.12.03	00:00:00	139.360	139.585	139.245	139.486	6879	0	1
2013.12.03	04:00:00	139.486	139.942	139.478	139.861	7597	0	1
2013.12.03	08:00:00	139.862	140.021	139.285	139.492	12455	0	1
2013.12.03	12:00:00	139.493	139.506	139.108	139.415	13319	0	1
2013.12.03	16:00:00	139.412	139.535	138.917	138.972	13213	0	1
2013.12.03	20:00:00	138.972	139.366	138.703	139.193	9298	0	1
2013.12.04	00:00:00	139.195	139.492	138.928	139.337	10577	0	1
2013.12.04	04:00:00	139.338	139.461	139.231	139.427	8380	0	1
2013.12.04	08:00:00	139.430	139.602	139.287	139.349	12502	0	1
2013.12.04	12:00:00	139.351	139.407	138.734	138.791	14736	0	1
2013.12.04	16:00:00	138.795	139.190	138.427	138.568	15632	0	1
2013.12.04	20:00:00	138.569	139.156	138.561	139.076	9346	0	1
2013.12.05	00:00:00	139.076	139.187	138.813	138.968	8377	0	1
2013.12.05	04:00:00	138.967	139.291	138.785	139.087	9411	0	1
2013.12.05	08:00:00	139.087	139.146	138.614	138.710	13402	0	1
2013.12.05	12:00:00	138.706	139.322	138.459	139.188	14820	0	1
2013.12.05	16:00:00	139.211	139.565	138.881	138.974	14655	0	1
2013.12.05	20:00:00	138.974	139.211	138.910	139.165	7579	0	1
2013.12.06	00:00:00	139.162	139.356	138.933	139.157	8109	0	1
2013.12.06	04:00:00	139.159	139.541	139.094	139.520	8538	0	2
2013.12.06	08:00:00	139.520	139.726	139.430	139.503	9935	0	1
2013.12.06	12:00:00	139.501	140.660	139.479	140.561	14076	0	1
2013.12.06	16:00:00	140.575	140.952	140.413	140.900	12413	0	1
2013.12.06	20:00:00	140.898	141.043	140.856	141.007	5271	0	1
2013.12.09	00:00:00	141.401	141.538	141.077	141.162	9125	0	1
2013.12.09	04:00:00	141.164	141.286	140.992	141.120	5754	0	2
2013.12.09	08:00:00	141.123	141.533	141.058	141.288	10846	0	1
2013.12.09	12:00:00	141.291	141.506	141.238	141.476	10480	0	1
2013.12.09	16:00:00	141.475	141.934	141.398	141.867	11228	0	1
2013.12.09	20:00:00	141.866	141.943	141.761	141.859	6336	0	1
2013.12.10	00:00:00	141.863	142.085	141.825	142.031	7981	0	1
2013.12.10	04:00:00	142.032	142.166	141.948	142.104	6585	0	1
2013.12.10	08:00:00	142.104	142.142	141.696	141.715	10856	0	1
2013.12.10	12:00:00	141.711	141.744	141.275	141.601	13112	0	1
2013.12.10	16:00:00	141.601	141.821	141.291	141.384	10917	0	1
2013.12.10	20:00:00	141.384	141.579	141.365	141.552	6469	0	1
2013.12.11	00:00:00	141.551	141.685	141.311	141.350	6831	0	1
2013.12.11	04:00:00	141.348	141.458	141.138	141.377	7325	0	1
2013.12.11	08:00:00	141.377	141.393	140.914	141.123	12168	0	1
2013.12.11	12:00:00	141.123	141.623	141.040	141.392	10962	0	1
2013.12.11	16:00:00	141.392	141.568	141.075	141.548	13165	0	1
2013.12.11	20:00:00	141.549	141.563	141.135	141.262	6951	0	1
2013.12.12	00:00:00	141.264	141.630	141.187	141.464	8135	0	1
2013.12.12	04:00:00	141.467	141.618	141.328	141.484	6527	0	2
2013.12.12	08:00:00	141.484	141.922	141.463	141.511	11600	0	1
2013.12.12	12:00:00	141.508	141.836	141.393	141.807	13352	0	1
2013.12.12	16:00:00	141.814	141.943	141.595	141.890	13387	0	1
2013.12.12	20:00:00	141.893	142.452	141.863	142.395	8231	0	1
2013.12.13	00:00:00	142.403	142.524	142.205	142.412	9085	0	1
2013.12.13	04:00:00	142.415	142.822	142.413	142.528	9167	0	1
2013.12.13	08:00:00	142.529	142.635	142.035	142.117	11294	0	1
2013.12.13	12:00:00	142.117	142.422	141.445	141.519	13378	0	1
2013.12.13	16:00:00	141.517	141.811	141.418	141.693	10299	0	1
2013.12.13	20:00:00	141.698	141.908	141.490	141.735	4643	0	2
2013.12.16	00:00:00	141.709	141.915	141.474	141.578	8147	0	1
2013.12.16	04:00:00	141.578	141.606	141.217	141.438	7850	0	1
2013.12.16	08:00:00	141.435	142.055	141.269	142.031	12097	0	1
2013.12.16	12:00:00	142.031	142.119	141.687	141.773	11792	0	1
2013.12.16	16:00:00	141.771	141.883	141.467	141.658	10400	0	1
2013.12.16	20:00:00	141.662	141.853	141.650	141.830	4802	0	1
2013.12.17	00:00:00	141.832	141.864	141.699	141.824	5241	0	1
2013.12.17	04:00:00	141.826	141.950	141.719	141.850	4835	0	1
2013.12.17	08:00:00	141.845	141.937	141.599	141.765	9210	0	2
2013.12.17	12:00:00	141.766	141.766	141.338	141.343	10769	0	1
2013.12.17	16:00:00	141.345	141.433	140.980	141.286	12015	0	1
2013.12.17	20:00:00	141.286	141.388	141.233	141.262	5552	0	1
2013.12.18	00:00:00	141.255	141.883	141.224	141.798	8481	0	1
2013.12.18	04:00:00	141.797	141.888	141.720	141.806	5206	0	1
2013.12.18	08:00:00	141.804	141.881	141.391	141.586	10330	0	3
2013.12.18	12:00:00	141.585	141.812	141.509	141.795	10476	0	1
2013.12.18	16:00:00	141.797	142.110	141.587	141.587	10871	0	1
2013.12.18	20:00:00	141.435	142.897	141.435	142.575	16761	0	1
2013.12.19	00:00:00	142.571	142.689	141.858	141.959	10441	0	1
2013.12.19	04:00:00	141.957	142.307	141.877	142.164	7670	0	1
2013.12.19	08:00:00	142.166	142.360	142.040	142.348	10612	0	1
2013.12.19	12:00:00	142.348	142.573	142.260	142.343	13398	0	1
2013.12.19	16:00:00	142.345	142.493	142.138	142.302	10540	0	1
2013.12.19	20:00:00	142.300	142.460	142.197	142.321	6172	0	1
2013.12.20	00:00:00	142.320	142.436	142.201	142.357	7614	0	1
2013.12.20	04:00:00	142.354	142.589	142.283	142.317	6532	0	1
2013.12.20	08:00:00	142.316	142.711	142.260	142.641	9603	0	1
2013.12.20	12:00:00	142.641	142.734	142.485	142.724	11319	0	1
2013.12.20	16:00:00	142.721	142.737	142.100	142.302	11514	0	1
2013.12.20	20:00:00	142.301	142.371	142.227	142.261	4224	0	1
2013.12.23	00:00:00	142.262	142.483	142.245	142.330	2954	0	4
2013.12.23	04:00:00	142.328	142.383	142.244	142.366	2635	0	2
2013.12.23	08:00:00	142.366	142.390	142.159	142.178	6905	0	1
2013.12.23	12:00:00	142.180	142.584	142.096	142.490	8048	0	1
2013.12.23	16:00:00	142.486	142.702	142.449	142.473	7203	0	2
2013.12.23	20:00:00	142.473	142.752	142.464	142.697	5240	0	3
2013.12.24	00:00:00	142.687	142.877	142.620	142.761	6043	0	1
2013.12.24	04:00:00	142.759	142.833	142.502	142.655	5009	0	2
2013.12.24	08:00:00	142.654	142.677	142.511	142.657	6742	0	1
2013.12.24	12:00:00	142.660	142.698	142.452	142.546	5794	0	1
2013.12.24	16:00:00	142.545	142.655	142.489	142.602	6873	0	1
2013.12.26	08:00:00	143.395	143.531	143.314	143.440	7058	0	1
2013.12.26	12:00:00	143.440	143.510	143.330	143.378	7400	0	1
2013.12.26	16:00:00	143.376	143.481	143.289	143.426	5055	0	2
2013.12.26	20:00:00	143.426	143.521	143.367	143.474	3571	0	1
2013.12.27	00:00:00	143.474	143.922	143.464	143.812	7446	0	1
2013.12.27	04:00:00	143.816	144.205	143.814	144.168	7541	0	1
2013.12.27	08:00:00	144.164	144.723	144.013	144.680	11397	0	1
2013.12.27	12:00:00	144.679	145.684	144.670	144.807	12928	0	1
2013.12.27	16:00:00	144.811	144.868	144.490	144.702	9793	0	1
2013.12.27	20:00:00	144.700	144.700	144.376	144.549	4833	0	2
2013.12.30	00:00:00	144.881	145.001	144.670	144.833	6973	0	1
2013.12.30	04:00:00	144.832	144.852	144.551	144.766	5170	0	2
2013.12.30	08:00:00	144.769	144.997	144.657	144.772	8569	0	1
2013.12.30	12:00:00	144.776	145.093	144.653	145.065	9965	0	1
2013.12.30	16:00:00	145.074	145.165	144.958	145.076	7961	0	1
2013.12.30	20:00:00	145.076	145.127	144.772	144.923	4237	0	2
2013.12.31	00:00:00	144.922	145.043	144.656	144.659	4916	0	2
2013.12.31	04:00:00	144.655	144.904	144.650	144.713	3099	0	2
2013.12.31	08:00:00	144.712	144.813	144.486	144.505	8004	0	1
2013.12.31	12:00:00	144.506	144.744	144.475	144.506	7119	0	1
2013.12.31	16:00:00	144.506	145.137	144.410	145.128	9382	0	1
2014.01.01	20:00:00	144.780	145.039	144.735	144.946	5712	0	8
2014.01.02	00:00:00	144.970	145.125	144.799	144.882	16776	0	8
2014.01.02	04:00:00	144.879	145.007	144.717	144.821	13076	0	8
2014.01.02	08:00:00	144.824	144.852	144.506	144.636	12922	0	1
2014.01.02	12:00:00	144.636	144.638	142.979	143.069	15526	0	1
2014.01.02	16:00:00	143.080	143.516	142.894	143.067	12110	0	1
2014.01.02	20:00:00	143.069	143.303	142.840	143.249	6972	0	1
2014.01.03	00:00:00	143.249	143.313	142.224	142.433	7304	0	1
2014.01.03	04:00:00	142.436	142.576	142.088	142.345	7475	0	1
2014.01.03	08:00:00	142.350	142.629	142.077	142.484	11669	0	1
2014.01.03	12:00:00	142.485	142.694	141.965	142.134	12943	0	2
2014.01.03	16:00:00	142.135	142.410	141.961	142.099	9936	0	1
2014.01.03	20:00:00	142.099	142.505	142.052	142.426	5760	0	1
2014.01.06	00:00:00	142.531	142.658	141.498	141.710	11413	0	1
2014.01.06	04:00:00	141.708	141.875	141.532	141.772	7085	0	1
2014.01.06	08:00:00	141.773	142.388	141.628	142.309	11952	0	1
2014.01.06	12:00:00	142.317	142.744	142.186	142.665	11269	0	1
2014.01.06	16:00:00	142.659	142.775	141.733	142.150	14154	0	1
2014.01.06	20:00:00	142.150	142.254	141.961	142.096	6544	0	1
2014.01.07	00:00:00	142.098	142.342	141.941	142.160	8391	0	1
2014.01.07	04:00:00	142.162	142.516	142.162	142.223	7929	0	1
2014.01.07	08:00:00	142.225	142.492	141.986	142.469	11741	0	1
2014.01.07	12:00:00	142.471	142.589	142.336	142.525	11874	0	1
2014.01.07	16:00:00	142.527	142.576	142.217	142.296	11071	0	1
2014.01.07	20:00:00	142.295	142.547	142.201	142.504	5886	0	2
2014.01.08	00:00:00	142.503	142.974	142.442	142.892	8407	0	2
2014.01.08	04:00:00	142.892	143.154	142.830	142.973	7996	0	1
2014.01.08	08:00:00	142.975	143.161	142.199	142.314	12790	0	1
2014.01.08	12:00:00	142.318	142.670	142.232	142.560	12225	0	1
2014.01.08	16:00:00	142.571	142.767	142.303	142.443	11141	0	1
2014.01.08	20:00:00	142.444	142.523	142.120	142.367	8217	0	1
2014.01.09	00:00:00	142.366	142.494	142.172	142.471	7315	0	1
2014.01.09	04:00:00	142.469	142.644	142.305	142.603	6146	0	1
2014.01.09	08:00:00	142.602	143.033	142.536	142.886	11039	0	1
2014.01.09	12:00:00	142.886	143.028	142.038	142.398	14212	0	1
2014.01.09	16:00:00	142.401	142.561	142.106	142.358	10931	0	1
2014.01.09	20:00:00	142.365	142.671	142.285	142.586	5943	0	2
2014.01.10	00:00:00	142.588	142.797	142.558	142.737	6647	0	1
2014.01.10	04:00:00	142.738	142.952	142.722	142.872	5742	0	1
2014.01.10	08:00:00	142.872	142.934	142.662	142.663	8998	0	2
2014.01.10	12:00:00	142.664	143.048	142.086	142.390	13863	0	1
2014.01.10	16:00:00	142.391	142.553	142.056	142.190	12718	0	1
2014.01.10	20:00:00	142.191	142.391	142.107	142.348	5156	0	3
2014.01.13	00:00:00	142.231	142.289	141.217	141.453	8295	0	1
2014.01.13	04:00:00	141.451	141.570	141.350	141.436	5354	0	1
2014.01.13	08:00:00	141.433	141.519	141.149	141.160	9825	0	1
2014.01.13	12:00:00	141.159	141.513	140.523	140.953	13534	0	1
2014.01.13	16:00:00	140.948	141.152	140.496	140.596	11856	0	1
2014.01.13	20:00:00	140.601	140.892	140.557	140.865	8716	0	1
2014.01.14	00:00:00	140.859	141.383	140.789	141.378	8823	0	1
2014.01.14	04:00:00	141.379	141.473	141.088	141.330	7335	0	2
2014.01.14	08:00:00	141.327	141.886	141.165	141.663	12382	0	1
2014.01.14	12:00:00	141.678	141.814	141.549	141.723	11064	0	1
2014.01.14	16:00:00	141.727	142.356	141.704	142.321	12038	0	1
2014.01.14	20:00:00	142.325	142.626	142.318	142.513	7311	0	1
2014.01.15	00:00:00	142.515	142.589	142.246	142.442	8944	0	1
2014.01.15	04:00:00	142.441	142.443	142.258	142.407	5794	0	2
2014.01.15	08:00:00	142.408	142.416	141.919	142.121	11098	0	1
2014.01.15	12:00:00	142.121	142.150	141.795	141.923	11381	0	1
2014.01.15	16:00:00	141.920	142.302	141.911	142.223	11660	0	1
2014.01.15	20:00:00	142.224	142.350	142.203	142.262	5097	0	1
2014.01.16	00:00:00	142.262	142.843	142.179	142.842	8085	0	1
2014.01.16	04:00:00	142.841	142.907	142.536	142.670	6235	0	1
2014.01.16	08:00:00	142.672	142.740	142.431	142.573	9559	0	1
2014.01.16	12:00:00	142.573	142.625	142.005	142.160	12255	0	1
2014.01.16	16:00:00	142.151	142.216	141.707	142.002	10627	0	1
2014.01.16	20:00:00	142.000	142.153	141.843	142.063	5537	0	2
2014.01.17	00:00:00	142.070	142.160	141.834	142.002	6443	0	1
2014.01.17	04:00:00	142.002	142.151	141.958	142.082	4518	0	2
2014.01.17	08:00:00	142.085	142.108	141.773	141.986	9941	0	1
2014.01.17	12:00:00	141.988	142.047	141.486	141.609	11079	0	1
2014.01.17	16:00:00	141.609	141.683	140.973	141.081	11375	0	2
2014.01.17	20:00:00	141.079	141.291	141.013	141.211	4458	0	1
2014.01.20	00:00:00	141.135	141.147	140.319	140.681	9429	0	1
2014.01.20	04:00:00	140.685	140.986	140.600	140.971	6125	0	2
2014.01.20	08:00:00	140.974	141.376	140.950	141.203	9026	0	1
2014.01.20	12:00:00	141.201	141.254	140.923	141.096	7847	0	1
2014.01.20	16:00:00	141.093	141.290	140.976	141.278	5508	0	1
2014.01.20	20:00:00	141.278	141.374	141.156	141.215	3739	0	1
2014.01.21	00:00:00	141.215	141.816	141.085	141.795	8634	0	1
2014.01.21	04:00:00	141.794	141.831	141.516	141.642	6555	0	1
2014.01.21	08:00:00	141.643	141.855	141.554	141.773	10710	0	1
2014.01.21	12:00:00	141.773	141.812	141.298	141.355	11031	0	1
2014.01.21	16:00:00	141.347	141.357	141.035	141.197	10887	0	1
2014.01.21	20:00:00	141.197	141.541	141.170	141.417	4943	0	1
2014.01.22	00:00:00	141.417	141.667	141.283	141.632	7969	0	1
2014.01.22	04:00:00	141.632	141.762	141.055	141.575	10405	0	1
2014.01.22	08:00:00	141.575	141.645	141.113	141.264	10715	0	1
2014.01.22	12:00:00	141.264	141.828	141.264	141.596	10573	0	1
2014.01.22	16:00:00	141.601	141.738	141.287	141.473	9740	0	1
2014.01.22	20:00:00	141.468	141.652	141.406	141.590	5174	0	1
2014.01.23	00:00:00	141.587	141.923	141.497	141.688	8493	0	1
2014.01.23	04:00:00	141.695	141.762	141.215	141.348	8981	0	1
2014.01.23	08:00:00	141.351	142.412	141.262	142.258	13609	0	1
2014.01.23	12:00:00	142.258	142.267	141.456	141.496	14819	0	1
2014.01.23	16:00:00	141.499	141.960	141.135	141.138	14609	0	1
2014.01.23	20:00:00	141.136	141.546	141.029	141.529	9271	0	1
2014.01.24	00:00:00	141.525	141.768	141.434	141.655	8793	0	1
2014.01.24	04:00:00	141.651	141.667	141.147	141.424	9497	0	1
2014.01.24	08:00:00	141.422	141.753	140.230	140.242	16540	0	1
2014.01.24	12:00:00	140.240	140.499	139.818	140.001	17836	0	1
2014.01.24	16:00:00	140.001	140.184	139.756	140.091	14993	0	1
2014.01.24	20:00:00	140.091	140.107	139.798	139.894	6908	0	1
2014.01.27	00:00:00	139.629	140.164	139.444	140.105	11479	0	1
2014.01.27	04:00:00	140.104	140.308	139.987	140.202	8173	0	1
2014.01.27	08:00:00	140.203	140.687	140.135	140.403	14950	0	1
2014.01.27	12:00:00	140.399	140.693	140.211	140.371	13462	0	1
2014.01.27	16:00:00	140.369	140.376	139.786	140.291	15604	0	1
2014.01.27	20:00:00	140.292	140.515	140.147	140.348	7930	0	1
2014.01.28	00:00:00	140.348	140.478	140.172	140.365	7701	0	1
2014.01.28	04:00:00	140.366	140.573	140.312	140.450	7511	0	1
2014.01.28	08:00:00	140.450	140.982	140.286	140.569	13379	0	1
2014.01.28	12:00:00	140.569	140.782	140.291	140.529	12930	0	1
2014.01.28	16:00:00	140.527	140.729	140.378	140.523	11182	0	1
2014.01.28	20:00:00	140.526	141.252	140.481	141.106	7738	0	1
2014.01.29	00:00:00	141.112	141.216	140.768	140.849	7919	0	1
2014.01.29	04:00:00	140.851	141.209	140.839	141.108	6638	0	1
2014.01.29	08:00:00	141.101	141.247	140.412	140.551	13580	0	1
2014.01.29	12:00:00	140.553	140.611	139.231	139.599	16979	0	1
2014.01.29	16:00:00	139.616	139.726	139.368	139.455	13264	0	1
2014.01.29	20:00:00	139.349	139.774	139.046	139.554	12416	0	1
2014.01.30	00:00:00	139.560	139.828	139.385	139.495	8902	0	1
2014.01.30	04:00:00	139.490	139.946	139.413	139.857	8206	0	1
2014.01.30	08:00:00	139.857	139.862	138.890	139.197	14787	0	1
2014.01.30	12:00:00	139.194	139.608	139.125	139.339	15056	0	1
2014.01.30	16:00:00	139.339	139.429	139.134	139.177	12259	0	1
2014.01.30	20:00:00	139.172	139.359	139.096	139.353	6474	0	1
2014.01.31	00:00:00	139.352	139.500	139.147	139.249	6853	0	1
2014.01.31	04:00:00	139.250	139.276	138.666	138.733	8976	0	1
2014.01.31	08:00:00	138.733	139.227	138.423	138.559	13678	0	1
2014.01.31	12:00:00	138.570	138.638	137.895	137.944	16024	0	1
2014.01.31	16:00:00	137.940	138.251	137.506	138.203	13585	0	1
2014.01.31	20:00:00	138.202	138.253	137.466	137.499	6666	0	1
2014.02.03	00:00:00	137.734	138.089	137.733	138.051	8866	0	1
2014.02.03	04:00:00	138.051	138.102	137.662	137.784	7330	0	1
2014.02.03	08:00:00	137.781	137.995	137.345	137.428	14350	0	1
2014.02.03	12:00:00	137.428	137.858	137.158	137.205	13150	0	1
2014.02.03	16:00:00	137.209	137.247	136.602	136.731	16574	0	1
2014.02.03	20:00:00	136.716	136.807	136.361	136.788	9525	0	1
2014.02.04	00:00:00	136.757	137.012	136.631	136.868	10389	0	1
2014.02.04	04:00:00	136.867	136.929	136.225	136.677	12564	0	1
2014.02.04	08:00:00	136.684	137.155	136.477	136.887	14687	0	1
2014.02.04	12:00:00	136.886	137.165	136.805	136.977	13114	0	1
2014.02.04	16:00:00	136.982	137.437	136.922	137.274	12497	0	1
2014.02.04	20:00:00	137.278	137.434	137.249	137.340	6513	0	1
2014.02.05	00:00:00	137.340	137.539	136.865	136.947	10157	0	1
2014.02.05	04:00:00	136.942	137.185	136.829	136.847	9467	0	1
2014.02.05	08:00:00	136.848	137.122	136.546	136.791	16793	0	1
2014.02.05	12:00:00	136.795	137.045	136.579	136.894	20306	0	1
2014.02.05	16:00:00	136.899	137.361	136.781	137.305	20563	0	1
2014.02.05	20:00:00	137.306	137.386	137.101	137.383	7509	0	1
2014.02.06	00:00:00	137.383	137.578	137.102	137.278	10313	0	1
2014.02.06	04:00:00	137.274	137.476	137.054	137.144	9179	0	1
2014.02.06	08:00:00	137.143	137.389	137.047	137.349	12657	0	1
2014.02.06	12:00:00	137.343	138.512	136.750	138.443	23074	0	1
2014.02.06	16:00:00	138.447	138.821	138.441	138.522	15181	0	1
2014.02.06	20:00:00	138.525	138.822	138.513	138.578	7460	0	1
2014.02.07	00:00:00	138.581	138.764	138.521	138.633	8176	0	1
2014.02.07	04:00:00	138.634	138.903	138.576	138.843	6945	0	1
2014.02.07	08:00:00	138.843	138.858	138.165	138.505	14405	0	1
2014.02.07	12:00:00	138.503	139.362	138.166	139.158	21870	0	1
2014.02.07	16:00:00	139.158	139.388	138.839	139.384	16422	0	1
2014.02.07	20:00:00	139.384	139.603	139.354	139.517	7144	0	1
2014.02.10	00:00:00	139.769	139.798	139.404	139.525	9403	0	1
2014.02.10	04:00:00	139.524	139.598	139.420	139.509	6240	0	1
2014.02.10	08:00:00	139.511	139.560	139.193	139.243	11932	0	1
2014.02.10	12:00:00	139.241	139.414	139.176	139.295	11233	0	1
2014.02.10	16:00:00	139.301	139.437	139.168	139.381	9264	0	1
2014.02.10	20:00:00	139.384	139.541	139.315	139.473	5093	0	1
2014.02.11	00:00:00	139.473	139.788	139.346	139.590	5164	0	1
2014.02.11	04:00:00	139.590	139.929	139.585	139.732	4774	0	1
2014.02.11	08:00:00	139.734	140.084	139.624	139.953	10661	0	1
2014.02.11	12:00:00	139.951	140.300	139.276	139.719	12569	0	1
2014.02.11	16:00:00	139.717	140.240	139.680	139.955	12777	0	1
2014.02.11	20:00:00	139.955	140.038	139.901	139.953	5360	0	1
