<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.26	0.69311	0.69433	0.68979	0.69331	212562	0	4
2019.06.02	0.69327	0.70214	0.69265	0.69990	318554	0	4
2019.06.09	0.70035	0.70060	0.68605	0.68688	267362	0	5
2019.06.16	0.68727	0.69371	0.68308	0.69247	268056	0	5
2019.06.23	0.69294	0.70219	0.69282	0.70195	279945	0	5
2019.06.30	0.70196	0.70471	0.69551	0.69756	176037	0	5
2019.07.07	0.69716	0.70244	0.69103	0.70174	154146	0	4
2019.07.14	0.70121	0.70819	0.69961	0.70415	181103	0	3
2019.07.21	0.70414	0.70569	0.69025	0.69073	155694	0	4
2019.07.28	0.69045	0.69163	0.67628	0.67958	203229	0	4
2019.08.04	0.67913	0.68217	0.66771	0.67825	266058	0	4
2019.08.11	0.67795	0.68181	0.67351	0.67762	332146	0	3
2019.08.18	0.67764	0.67989	0.67358	0.67469	272655	0	3
2019.08.25	0.67354	0.67879	0.66892	0.67351	397761	0	3
2019.09.01	0.67232	0.68612	0.66872	0.68484	288490	0	3
2019.09.08	0.68388	0.68942	0.68371	0.68753	185669	0	3
2019.09.15	0.68742	0.68836	0.67596	0.67627	180780	0	3
2019.09.22	0.67685	0.68058	0.67387	0.67636	169307	0	3
2019.09.29	0.67604	0.67755	0.66705	0.67644	196836	0	3
2019.10.06	0.67544	0.68104	0.67100	0.67903	175216	0	3
2019.10.13	0.67872	0.68564	0.67233	0.68540	160463	0	3
2019.10.20	0.68438	0.68826	0.68092	0.68196	138473	0	3
2019.10.27	0.68216	0.69294	0.68105	0.69115	152338	0	3
2019.11.03	0.69126	0.69279	0.68474	0.68573	148986	0	3
2019.11.10	0.68547	0.68652	0.67694	0.68183	125178	0	3
2019.11.17	0.68115	0.68344	0.67804	0.67841	113819	0	3
2019.11.24	0.67883	0.67991	0.67539	0.67548	103609	0	3
2019.12.01	0.67672	0.68620	0.67615	0.68405	115692	0	3
2019.12.08	0.68306	0.69385	0.68000	0.68745	135096	0	3
2019.12.15	0.68820	0.69065	0.68381	0.68999	109777	0	3
2019.12.22	0.68967	0.69869	0.68903	0.69843	76082	0	3
2019.12.29	0.69761	0.70316	0.69300	0.69444	105455	0	3
2020.01.05	0.69409	0.69575	0.68488	0.68984	151971	0	3
2020.01.12	0.68962	0.69334	0.68704	0.68710	119371	0	3
2020.01.19	0.68729	0.68882	0.68172	0.68251	126782	0	4
2020.01.26	0.68104	0.68180	0.66825	0.66861	149605	0	3
2020.02.02	0.66828	0.67738	0.66617	0.66759	151285	0	3
2020.02.09	0.66667	0.67496	0.66662	0.67131	137106	0	4
2020.02.16	0.67212	0.67331	0.65854	0.66262	129199	0	4
2020.02.23	0.65857	0.66222	0.64336	0.65051	260370	0	2
2020.03.01	0.64695	0.66571	0.64695	0.66435	229541	0	1
2020.03.08	0.65950	0.66840	0.61222	0.61774	495440	0	0
2020.03.15	0.62410	0.62790	0.55073	0.58006	598060	0	0
2020.03.22	0.58018	0.62000	0.56997	0.61656	624485	0	0
2020.03.29	0.61502	0.62136	0.59797	0.59939	526286	0	0
2020.04.05	0.60097	0.63675	0.59843	0.63459	264388	0	0
2020.04.12	0.63472	0.64443	0.62635	0.63619	243742	0	1
2020.04.19	0.63571	0.64058	0.62532	0.63956	240357	0	0
2020.04.26	0.63803	0.65696	0.63797	0.64203	202984	0	0
2020.05.03	0.64106	0.65477	0.63724	0.65294	199299	0	1
2020.05.10	0.65296	0.65612	0.64019	0.64155	234309	0	0
2020.05.17	0.64164	0.66159	0.64099	0.65356	201681	0	1
2020.05.24	0.65297	0.66828	0.65195	0.66674	232427	0	0
2020.05.31	0.66585	0.70127	0.66478	0.69653	299196	0	0
2020.06.07	0.69630	0.70639	0.67994	0.68701	336719	0	1
2020.06.14	0.68375	0.69764	0.67762	0.68343	340834	0	0
2020.06.21	0.68098	0.69742	0.68098	0.68603	253425	0	0
2020.06.28	0.68538	0.69519	0.68324	0.69400	224609	0	1
2020.07.05	0.69280	0.70007	0.69217	0.69470	231402	0	0
2020.07.12	0.69479	0.70374	0.69209	0.69956	237271	0	0
2020.07.19	0.69848	0.71824	0.69725	0.71056	221111	0	0
2020.07.26	0.70843	0.72270	0.70843	0.71414	241571	0	1
2020.08.02	0.71281	0.72429	0.70761	0.71599	232304	0	1
2020.08.09	0.71586	0.71893	0.71088	0.71719	206597	0	2
2020.08.16	0.71632	0.72753	0.71354	0.71596	220599	0	1
2020.08.23	0.71511	0.73655	0.71451	0.73654	220940	0	1
2020.08.30	0.73585	0.74134	0.72217	0.72846	276090	0	1
2020.09.06	0.72855	0.73242	0.71917	0.72814	225941	0	0
2020.09.13	0.72752	0.73449	0.72537	0.72882	205268	0	1
2020.09.20	0.72958	0.73240	0.70056	0.70303	263807	0	0
2020.09.27	0.70293	0.72091	0.70264	0.71631	259349	0	0
2020.10.04	0.71652	0.72429	0.70950	0.72406	204518	0	0
2020.10.11	0.72261	0.72347	0.70560	0.70765	258967	0	0
2020.10.18	0.70757	0.71580	0.70206	0.71367	247035	0	0
2020.10.25	0.71400	0.71571	0.70023	0.70278	302491	0	0
2020.11.01	0.70209	0.72890	0.69909	0.72592	324887	0	0
2020.11.08	0.72747	0.73397	0.72213	0.72690	299541	0	0
2020.11.15	0.72612	0.73397	0.72544	0.73045	226830	0	0
2020.11.22	0.73001	0.73988	0.72652	0.73837	180917	0	0
2020.11.29	0.73824	0.74493	0.73377	0.74269	276730	0	0
2020.12.06	0.74291	0.75718	0.73725	0.75353	298404	0	0
2020.12.13	0.75491	0.76394	0.75070	0.76214	245893	0	2
2020.12.20	0.75846	0.76064	0.74618	0.75929	269942	0	2
2020.12.27	0.76001	0.77420	0.75572	0.77083	183717	0	1
2021.01.03	0.76987	0.78200	0.76421	0.77648	465476	0	1
2021.01.10	0.77512	0.78051	0.76660	0.77030	375206	0	2
2021.01.17	0.77071	0.77821	0.76589	0.77152	339889	0	1
2021.01.24	0.77155	0.77637	0.75918	0.76411	434258	0	1
2021.01.31	0.76211	0.76785	0.75636	0.76772	365175	0	0
2021.02.07	0.76661	0.77712	0.76513	0.77611	297424	0	2
2021.02.14	0.77611	0.78771	0.77242	0.78682	389511	0	2
2021.02.21	0.78691	0.80071	0.76922	0.77028	600228	0	1
2021.02.28	0.77091	0.78382	0.76219	0.76818	558133	0	0
2021.03.07	0.76904	0.78005	0.76213	0.77583	535384	0	1
2021.03.14	0.77554	0.78490	0.76991	0.77459	429695	0	3
2021.03.21	0.77164	0.77563	0.75628	0.76411	374935	0	3
2021.03.28	0.76312	0.76636	0.75316	0.76098	291775	0	3
2021.04.04	0.76011	0.76769	0.75880	0.76189	276979	0	2
2021.04.11	0.76112	0.77607	0.75844	0.77334	260169	0	1
2021.04.18	0.77266	0.78159	0.76903	0.77486	228586	0	0
2021.04.25	0.77389	0.78179	0.76959	0.77117	214907	0	1
2021.05.02	0.77190	0.78624	0.76746	0.78435	230118	0	2
2021.05.09	0.78570	0.78909	0.76880	0.77825	283593	0	0
2021.05.16	0.77650	0.78133	0.77106	0.77297	260372	0	2
2021.05.23	0.77242	0.77958	0.76772	0.77081	229753	0	2
2021.05.30	0.77042	0.77729	0.76442	0.77428	203679	0	3
2021.06.06	0.77267	0.77752	0.76882	0.77025	185592	0	2
2021.06.13	0.77040	0.77258	0.74786	0.74793	251660	0	3
2021.06.20	0.74812	0.76166	0.74765	0.75926	261890	0	3
2021.06.27	0.75712	0.76016	0.74441	0.75255	224349	0	3
2021.07.04	0.75172	0.75988	0.74095	0.74904	279222	0	3
2021.07.11	0.74732	0.75030	0.73923	0.73953	228738	0	3
2021.07.18	0.74002	0.74148	0.72894	0.73623	247574	0	3
2021.07.25	0.73580	0.74132	0.73166	0.73467	255734	0	3
2021.08.01	0.73302	0.74265	0.73291	0.73530	201430	0	3
2021.08.08	0.73492	0.73889	0.73157	0.73686	159854	0	3
2021.08.15	0.73612	0.73726	0.71061	0.71402	221003	0	3
2021.08.22	0.71192	0.73166	0.71190	0.73103	200191	0	3
2021.08.29	0.73032	0.74781	0.72844	0.74492	206072	0	3
2021.09.05	0.74480	0.74686	0.73449	0.73521	271333	0	3
2021.09.12	0.73481	0.73756	0.72616	0.72640	281819	0	3
2021.09.19	0.72610	0.73166	0.72197	0.72610	343175	0	3
2021.09.26	0.72492	0.73106	0.71700	0.72615	333984	0	3
2021.10.03	0.72502	0.73377	0.72254	0.73080	281062	0	3
2021.10.10	0.73075	0.74401	0.72917	0.74195	207901	0	0
2021.10.17	0.74133	0.75461	0.73785	0.74668	200318	0	0
2021.10.24	0.74642	0.75557	0.74603	0.75205	212990	0	0
2021.10.31	0.75113	0.75359	0.73596	0.74017	209903	0	0
2021.11.07	0.73911	0.74318	0.72764	0.73300	195473	0	0
2021.11.14	0.73232	0.73706	0.72268	0.72349	186131	0	0
2021.11.21	0.72342	0.72730	0.71121	0.71215	249319	0	0
2021.11.28	0.71332	0.71730	0.69932	0.69996	318163	0	0
2021.12.05	0.69972	0.71867	0.69964	0.71715	193422	0	0
2021.12.12	0.71670	0.72238	0.70901	0.71258	208674	0	0
2021.12.19	0.71270	0.72512	0.70825	0.72226	163897	0	0
2021.12.26	0.72212	0.72778	0.72055	0.72655	104540	0	0
